ts,price,volume,dt
1783342800,0.053,69171.12,2026-07-06 13:00:00+00:00
1783346400,0.05,90813.94,2026-07-06 14:00:00+00:00
1783350000,0.048,105670.51,2026-07-06 15:00:00+00:00
1783353600,0.054,141656.14,2026-07-06 16:00:00+00:00
1783357200,0.052,156170.97,2026-07-06 17:00:00+00:00
1783360800,0.054,128307.42,2026-07-06 18:00:00+00:00
1783364400,0.053,122637.16,2026-07-06 19:00:00+00:00
1783368000,0.053,142772.45,2026-07-06 20:00:00+00:00
1783371600,0.054,162215.82,2026-07-06 21:00:00+00:00
1783375200,0.052,555132.05,2026-07-06 22:00:00+00:00
1783378800,0.053,194643.04,2026-07-06 23:00:00+00:00
1783382400,0.055,294821.17,2026-07-07 00:00:00+00:00
1783386000,0.056,307501.26,2026-07-07 01:00:00+00:00
1783389600,0.064,388495.47,2026-07-07 02:00:00+00:00
1783393200,0.058,795093.42,2026-07-07 03:00:00+00:00
1783396800,0.058,373040.06,2026-07-07 04:00:00+00:00
